Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label
11.180340,0.001211,2.304298,0.001817,5904,5.904000,38375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001993,3.755273,2.989000,9622,9.622000,45375.000000,outros
0.000000,0.023000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.554000,3.157063,2.331000,8003,8.003000,45375.000000,outros
0.000000,0.021000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001627,3.698019,2.441000,9198,9.198000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001637,3.186940,0.002455,8063,8.063000,45375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.118000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.056000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,33.402130,47237.569189,66804.135000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.089000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001173,2.552392,0.001760,6397,6.397000,38375.000000,outros
0.000000,0.013000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001806,3.291642,3.161000,11025,0.005513,40.333333,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001941,3.902433,0.002911,9860,0.009860,45375.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,32.611697,46119.670137,65223.228000,0,0.000000,0.000000,outros
690.777179,0.407551,1566.071649,5.601000,6113065,1.018844,299.647059,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
404.000000,810.234000,2141.269004,1.821000,5671476,1890.492000,114.222222,outros
646.661965,0.506145,1812644.249000,0.005856,6579714,1.315943,234.666667,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,31842.057000,45031.268045,63683.972000,0,0.000000,0.000000,outros
0.000000,0.069000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000060,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.066000,0.000000,0.000000,0,0.000000,0.000000,outros
16.970563,91.753000,129.727224,0.022000,0,0.000000,13.500000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001124,2.215810,0.001685,5612,5.612000,38375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,36.515664,51640.686345,73031.143000,0,0.000000,0.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001511,3.296971,0.002267,8242,8.242000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001547,3.151450,0.002321,7939,7.939000,45375.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.056000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001065,2.263392,0.001598,5723,5.723000,38375.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
686.701354,0.405576,1560.799419,0.004522,6083471,1.013912,320.764706,outros
391.000000,0.864606,2282.966295,3.452000,6052102,2.017367,111.333333,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001235,2.557545,0.001852,6486,6.486000,38375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001032,2.121730,0.001547,5412,5.412000,38375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001448,3.235511,0.002173,8107,8.107000,45375.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.395000,3.017419,0.002092,7563,7.563000,45375.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001721,3.422859,2.582000,8653,8.653000,45375.000000,outros
0.000000,0.013000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
403.000000,0.722807,1910.019477,1.775000,5059550,1.686517,114.000000,outros
392.000000,0.747710,1974.223038,0.003049,5233828,1.744609,111.555556,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
695.514185,0.401265,1436.011522,0.005132,5216330,1043.266000,302.400000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.062000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
707.917133,0.365958,1454.071050,4.075000,5855170,0.975862,396.722222,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
647.981688,0.444709,1592.580321,0.005166,5781098,1.156220,232.933333,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.057000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
707.151877,422.678000,1570.371624,0.004852,5917368,1.183474,366375.000000,outros
84.645929,1.036756,3074.858435,2.284773,20713670,2071.367000,24.045455,outros
0.000000,0.000070,0.000000,0.000000,0,0.000000,0.000000,outros
390.500000,0.739382,1954.957390,0.956000,5175467,1.725156,111.222222,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,3.774826,6080.366764,7.819008,109467089,7.819078,16.290323,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.061000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
403.000000,0.747344,1974.854529,0.001838,5231257,1.743752,114.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
710.485046,0.306009,1287.853013,0.004193,5508045,0.786864,410.200000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
389.500000,0.890930,2353.521288,0.002766,6236359,2.078786,111.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.000995,2.111261,0.001492,5330,0.005330,38375.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001378,3.012202,0.002066,7558,7.558000,45375.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.059000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.002083,4.754791,0.003124,11816,11.816000,45375.000000,outros
0.000000,0.021000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001807,3.610908,0.002710,9128,9.128000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.057000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.064000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001335,2.985981,0.002003,7468,7.468000,45375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001887,3.686528,0.002830,9350,0.009350,45375.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.447000,3.231166,0.002171,8048,8.048000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001774,3.619513,0.002662,9119,9.119000,45375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001065,2.091256,1.863000,6285,0.003142,34.111111,outros
11.180340,0.001063,2.274940,1.594000,5715,5.715000,38375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001725,3.413835,0.002587,8610,0.008610,45375.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.021000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,5.112000,8.111464,7.668000,18977,18.977000,45375.000000,outros
0.000000,0.015000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
418.500000,0.955126,2524.219618,2.121000,6685741,2.228580,117.444444,outros
0.000000,0.000090,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.061000,0.000000,0.000000,0,0.000000,0.000000,outros
405.500000,0.751956,1987.055339,1.839000,5263480,1.754493,114.555556,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.097000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.059000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
406.000000,0.827665,2186.870551,0.002211,5793386,1.931129,114.666667,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001615,3.228981,0.002423,8205,8.205000,45375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001396,3.180125,0.002095,7910,0.007910,76375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001815,3.641037,0.002723,9184,9.184000,45375.000000,outros
11.180340,0.001702,3.397728,0.002554,8584,8.584000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
663.624988,0.385231,1377.503168,5.467000,5007849,1.001570,284.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
416.500000,0.804650,2126.346709,0.001932,5632406,1.877469,117.000000,outros
0.000000,0.057000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.056000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
655.356555,0.392779,1403.346439,0.006123,5105949,1.021190,277.400000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.806000,3.618332,2.709000,9137,9.137000,45375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
194.136464,5548.248000,18022610.115000,12.156702,60796248,12.159250,56.846154,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.062000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001552,3.191168,0.002327,8061,8.061000,45375.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001792,3.503010,0.002688,8871,8.871000,45375.000000,outros
11.180340,0.001854,3.650907,0.002781,9273,9.273000,45375.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001005,2.120378,1.507000,5379,5.379000,38375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001529,3.140715,0.002294,7939,7.939000,45375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001069,2.263962,0.001604,5700,0.005700,38375.000000,outros
0.000000,0.013000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001806,3.775516,0.002709,9497,9.497000,45375.000000,outros
11.180340,0.001419,3.051435,0.002128,7678,7.678000,45375.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.015000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001403,3.122966,0.002104,7808,7.808000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001522,3.432124,0.002283,8549,8.549000,45375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001802,3.636204,0.002703,9185,9.185000,45375.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.244000,2.617455,1.866000,6625,6.625000,38375.000000,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.002330,4.829122,0.003494,12154,12.154000,45375.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
691.931174,0.359741,1383.048965,0.004630,5395996,0.899333,330.647059,outros
644.191728,0.391349,1398.819923,0.005821,5087414,1.017483,264.133333,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000060,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.089000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
640.739626,0.448711,1604.214218,0.006502,5832986,1.166597,248.800000,outros
704.317242,0.356494,1369.820551,4.927000,5347236,891.206000,342.705882,outros
653.900986,0.447037,1598.980074,0.006119,5811348,1.162270,276.066667,outros
11.180340,0.001044,2.154916,0.001565,5463,5.463000,38375.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.066000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001872,3.823587,0.002808,9638,9.638000,45375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.054000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001384,3.018545,0.002076,7575,7.575000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
708.702233,0.304396,1280.784819,0.004283,5478976,0.782711,414.250000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000060,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
710.854259,0.468758,1741.438189,0.005439,6562459,1.312492,298875.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001813,3.598184,0.002720,9095,9.095000,45375.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001434,2.996993,0.002151,7583,7.583000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.000979,2.095231,0.001469,5288,5.288000,38375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.844000,3.721887,2.766000,9366,9.366000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001520,3.206499,0.002279,8050,0.008050,45375.000000,outros
0.000000,0.016000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001789,3.720854,0.002683,9369,9.369000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.693000,3.350785,0.002539,8485,8.485000,45375.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
691.313062,0.392194,1508.508673,0.004734,5882752,0.980459,298.882353,outros
11.180340,0.001764,3.569459,0.002646,9035,9.035000,45375.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001359,3.039861,2.038000,7603,7.603000,45375.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001338,2.984570,0.002007,7489,7.489000,45375.000000,outros
0.000000,0.023000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001657,3.187099,0.002486,8080,0.008080,45375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.059000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001960,4.016824,0.002940,10125,10.125000,45375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
