Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total,NormFlow_IAT_Mean,NormFwd_IAT_Mean,NormFlow_IAT_Std,NormBwd_IAT_Mean
165.430348,6.714675,20138.333525,15.108015,60432038,15.108009,82.454545,http,0.549697,2.298182,0.050369,10.000000,10.000000,10.000000,0.111216
99.148374,0.013339,17.647814,0.026677,91221,0.022805,60.833333,http,0.405556,1.377384,0.000076,10.000000,3.873419,0.229134,0.000168
152.312836,6.822058,20465.063421,15.349627,61398480,15.349620,78.272727,http,0.521818,2.115952,0.051174,10.000000,10.000000,10.000000,0.112995
165.430348,6.796070,20383.627786,15.291151,61164588,15291.147000,82.636364,http,0.550909,2.298182,0.050979,10.000000,10.000000,10.000000,10.000000
174.962853,0.000201,0.245750,0.000392,743,0.743000,52.000000,http,0.346667,2.430609,0.000001,4.272163,0.056844,0.003191,0.005470
141.142606,4.176476,14935.785736,10.702217,171235467,7.134811,393.837209,http,2.625581,1.960774,0.142721,10.000000,10.000000,10.000000,0.052522
165.430348,6.774905,20318.660053,15.243528,60974113,15.243528,82.454545,http,0.549697,2.298182,0.050821,10.000000,10.000000,10.000000,0.112214
174.962853,0.000236,0.261730,0.000465,913,0.913000,52.000000,http,0.346667,2.430609,0.000001,5.039234,0.067443,0.003398,0.006721
165.430348,6.791645,20373.914837,15281.191000,61124769,15.281192,82.454545,http,0.549697,2.298182,0.050946,10.000000,10.000000,10.000000,0.112491
165.430348,6.806784,20416.748994,15.315257,61261026,15.315257,82.636364,http,0.550909,2.298182,0.051060,10.000000,10.000000,10.000000,0.112742
151.800108,4.918115,16847972.652000,12.295285,122952817,8.782344,247.148148,http,1.647654,2.108829,0.102479,10.000000,10.000000,10.000000,0.064650
138.528878,0.032469,75.070451,0.075761,225573,75.191000,105.888889,http,0.705926,1.924463,0.000188,10.000000,10.000000,0.974694,0.553510
114.500000,0.167006,408.771032,0.333953,1002000,0.501000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307369,0.003688
128.206864,82.608000,285.807315,0.419000,991258,0.110140,807.571429,http,5.383810,1.781068,0.000826,10.000000,10.000000,3.710842,0.000811
95.500000,0.166978,408.704651,333.895000,1001844,500.922000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306507,3.687482
114.500000,0.166970,408.707748,0.333883,1001788,500.894000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306547,3.687276
95.500000,0.166992,408.713878,333.905000,1001933,0.500966,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306627,0.003688
114.500000,167.008000,408.677338,0.333960,1002014,501.007000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306152,3.688108
114.500000,0.167084,408.773454,0.334106,1002450,501.225000,28625.000000,http,10.000000,1.590651,0.000836,10.000000,10.000000,5.307400,3.689713
103.055001,0.113537,293.420658,0.227041,1362411,0.272482,324.714286,http,2.164762,1.431655,0.001136,10.000000,10.000000,3.809692,0.002006
95.500000,0.167527,408.404650,0.334996,1005134,502.567000,23875.000000,http,10.000000,1.326700,0.000838,10.000000,10.000000,5.302612,3.699592
72.191214,0.369606,956.423624,677.591000,4065631,1.016408,332.076923,http,2.213846,1.002891,0.003389,10.000000,10.000000,10.000000,0.007482
97.740180,0.153134,372.336687,0.284362,1990707,0.398141,302.933333,http,2.019556,1.357821,0.001659,10.000000,10.000000,4.834315,0.002931
114.500000,167.015000,408.241679,333.969000,1002055,0.501027,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.300496,0.003688
95.500000,0.167019,408.701417,0.333977,1002087,0.501043,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306465,0.003688
97.740180,0.112607,294.662380,0.209100,1463850,0.292770,302.933333,http,2.019556,1.357821,0.001220,10.000000,10.000000,3.825814,0.002155
114.500000,0.167014,408.787197,0.333963,1002049,0.501024,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307579,0.003688
114.500000,166.966000,408.705708,333.882000,1001757,0.500879,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306520,0.003687
95.500000,167.012000,408.754219,0.333965,1002038,501.019000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.307150,3.688197
95.500000,167.033000,408.701351,0.334013,1002159,0.501080,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306464,0.003689
97.740180,0.096852,280.685808,0.179840,1259044,0.251809,302.933333,http,2.019556,1.357821,0.001049,10.000000,10.000000,3.644346,0.001854
114.500000,0.167127,408.575030,0.334198,1002729,0.501364,28625.000000,http,10.000000,1.590651,0.000836,10.000000,10.000000,5.304824,0.003691
95.500000,0.166983,408.671999,0.333894,1001865,0.500933,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306083,0.003688
114.500000,0.167040,408.773326,333.996000,1002192,501.096000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307398,3.688763
95.500000,0.166991,408.698529,0.333921,1001898,500.949000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306427,3.687681
114.500000,0.166953,408.678840,333.848000,1001688,500.844000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306172,3.686908
95.500000,0.166994,408.742289,0.333920,1001931,0.500966,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306995,0.003688
97.740180,114.785000,298.510714,0.213149,1492168,0.298434,302.933333,http,2.019556,1.357821,0.001244,10.000000,10.000000,3.875780,0.002197
114.500000,0.166974,408.690440,0.333879,1001804,500.902000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306322,3.687335
114.500000,0.166979,408.737794,0.333902,1001838,500.919000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306937,3.687460
95.500000,166.982000,408.734609,0.333910,1001865,0.500933,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306896,0.003688
95.500000,0.167146,408.759932,0.334222,1002834,501.417000,23875.000000,http,10.000000,1.326700,0.000836,10.000000,10.000000,5.307225,3.691126
114.500000,0.166947,408.601691,0.333836,1001631,0.500815,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.305170,0.003687
107.586244,7.505456,21191.788624,15.010874,60043609,20.014536,62.700000,http,0.418000,1.494604,0.050045,10.000000,10.000000,10.000000,0.147335
